SEQ_NO|SUPPLIER|INVOICE_DATE|LINE_DESCRIPTION|QUANTITY|UNIT_OF_MEASURE|UNIT_COST|EXTENDED_AMOUNT
1390690|1580 Medline Industries Inc|2024-11-14|SOLUTION INHALATION STER H2O 2000ML|125.0|Case|33.0|4125.0
1391483|1580 Medline Industries Inc|2024-11-14|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|2.0|Case|134.6|269.2
1391527|1580 Medline Industries Inc|2024-11-14|Skin Prep Applicators: BD ChloraPrep Hi-Lite Orange 10.5 mL Skin Prep Applicator|50.0|Each|3.78|189.0
1391536|1580 Medline Industries Inc|2024-11-14|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|4.0|Box|33.65|134.6
1391550|1580 Medline Industries Inc|2024-11-14|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
1391572|1580 Medline Industries Inc|2024-11-14|Masks: ASTM Level 1 Procedure Face Mask with Ear Loops, BlueMedline ASTM Level 1|3.0|Box|3.26|9.78
1391604|1580 Medline Industries Inc|2024-11-14|"SPONGE,NEURO,1""X3"",XR,STRL,LF,10/PK"|10.0|Package|3.54|35.4
1391894|1580 Medline Industries Inc|2024-11-14|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1391998|1580 Medline Industries Inc|2024-11-13|Freight|0.0||0.0|23.99
1392037|1580 Medline Industries Inc|2024-11-13|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|15.0|Case|121.05|1815.75
1392780|1580 Medline Industries Inc|2024-11-13|SPECULA VAGINAL GRAVES 590 SERIES KLEENSPEC DISPOSABLE LARGE|1.0|Box|32.04|32.04
1392850|1580 Medline Industries Inc|2024-11-13|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|1.0|Case|147.52|147.52
1392921|1580 Medline Industries Inc|2024-11-13|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.86|18.6
1393586|1580 Medline Industries Inc|2024-11-13|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1393587|1580 Medline Industries Inc|2024-11-13|SUTURE, 2-0 PROLENE KS 30IN|1.0||140.1|140.1
1393613|1580 Medline Industries Inc|2024-11-13|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
1393615|1580 Medline Industries Inc|2024-11-13|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
1393679|1580 Medline Industries Inc|2024-11-12|Freight|0.0||0.0|30.67
1393741|1580 Medline Industries Inc|2024-11-12|Freight|0.0||0.0|16.3
1394854|1580 Medline Industries Inc|2024-11-12|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
1394908|1580 Medline Industries Inc|2024-11-11|Freight|0.0||0.0|22.96
1394913|1580 Medline Industries Inc|2024-11-11|Freight|0.0||0.0|11.05
1394919|1580 Medline Industries Inc|2024-11-11|Freight|0.0||0.0|47.33
1394928|1580 Medline Industries Inc|2024-11-11|Freight|0.0||0.0|33.1
1396154|1580 Medline Industries Inc|2024-11-10|TAPE MEASURING FLEX PAPER LF INF 72IN|1.0|Case|83.81|83.81
1396203|1580 Medline Industries Inc|2024-11-10|COUNTER SPONGE BAG BLU LF|9.0|Case|65.45|589.05
1396212|1580 Medline Industries Inc|2024-11-10|CAP SHAMPOO CONDITIONER READYBATH|15.0|Case|48.28|724.2
1396399|1580 Medline Industries Inc|2024-11-09|"Dressings: DuoDERM Extra Thin Sterile Hydrocolloid Dressing, 4"" x 4"" SquareDuoDE"|2.0|Box|11.85|23.7
1396416|1580 Medline Industries Inc|2024-11-09|SPECULUM OTOSCOPE ROUND OPERATING PLASTIC DISPOSABLE KLEENSPEC BLACK 3MM|1.0|Box|30.94|30.94
1396476|1580 Medline Industries Inc|2024-11-09|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|2.0|Case|58.27|116.54
1396480|1580 Medline Industries Inc|2024-11-09|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|5.0|Box|14.75|73.75
1396542|1580 Medline Industries Inc|2024-11-09|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|1.0||1182.0|1182.0
1396547|1580 Medline Industries Inc|2024-11-09|SUTURE, 3-0 SILK RB-1 30IN BRAIDED BLACK|1.0||67.74|67.74
1396554|1580 Medline Industries Inc|2024-11-09|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1396589|1580 Medline Industries Inc|2024-11-08|SOLUTION INHALATION STER H2O 2000ML|91.0|Case|33.0|3003.0
1396594|1580 Medline Industries Inc|2024-11-08|EXTENDER TB MICROTAINER|10.0|Case|44.04|440.4
1397130|1580 Medline Industries Inc|2024-11-08|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|12.0|Pair|1.48|17.76
1397131|1580 Medline Industries Inc|2024-11-08|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|12.0|Pair|1.48|17.76
1397138|1580 Medline Industries Inc|2024-11-08|Masks: ASTM Level 1 Procedure Face Mask with Ear Loops, BlueMedline ASTM Level 1|5.0|Box|3.26|16.3
1397249|1580 Medline Industries Inc|2024-11-08|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|1.0|Box|29.33|29.33
1397260|1580 Medline Industries Inc|2024-11-08|"Scissors: Metzenbaum Dissecting Scissors, Curved, Blunt/Blunt, 9"" (22.9 cm)Knig"|5.0|Each|15.35|76.75
1397308|1580 Medline Industries Inc|2024-11-08|Masks: ASTM Level 1 Procedure Face Mask with Ear Loops, BlueMedline ASTM Level 1|2.0|Box|3.26|6.52
1397761|1580 Medline Industries Inc|2024-11-08|CRADLE, ARM ULNAR NERVE FOAM|1.0||94.6|94.6
1397770|1580 Medline Industries Inc|2024-11-08|DRAIN, WOUND - BLAKE HUBLESS 15FR|1.0||151.1|151.1
1397792|1580 Medline Industries Inc|2024-11-08|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|2.0||88.79|177.58
1397862|1580 Medline Industries Inc|2024-11-07|Freight|0.0||0.0|48.88
1397881|1580 Medline Industries Inc|2024-11-07|Freight|0.0||0.0|14.6
1397886|1580 Medline Industries Inc|2024-11-07|DRESSING WND MATRIX PROMOGRAN 4.34X4.34|2.0|Case|288.0|576.0
1398543|1580 Medline Industries Inc|2024-11-07|CUFF,FLEXIPORT,REUSE,2T,LG ADULT,SC|4.0|Each|8.4|33.6
1398629|1580 Medline Industries Inc|2024-11-07|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|8.0|Bag|1.86|14.88
1398635|1580 Medline Industries Inc|2024-11-07|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1367.9|2735.8
1398663|1580 Medline Industries Inc|2024-11-07|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|50.0|Pair|1.48|74.0
1399062|1580 Medline Industries Inc|2024-11-07|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|1.0||88.79|88.79
1399167|1580 Medline Industries Inc|2024-11-06|APPLICATOR SKIN CHLORAPREP CLR 10.5ML|2.0|Case|347.0|694.0
1399956|1580 Medline Industries Inc|2024-11-06|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|2.0|Bag|1.86|3.72
1400015|1580 Medline Industries Inc|2024-11-06|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1400017|1580 Medline Industries Inc|2024-11-06|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|2.0|Case|58.27|116.54
1400457|1580 Medline Industries Inc|2024-11-06|SUTURE, 6-0 ETHILON P-1 18IN|1.0||60.68|60.68
1400554|1580 Medline Industries Inc|2024-11-05|Freight|0.0||0.0|15.73
1400612|1580 Medline Industries Inc|2024-11-05|SYSTEM VISUALIZATION ENDO CLEARIFY 8X6IN|20.0|Package|410.0|8200.0
1401799|1580 Medline Industries Inc|2024-11-04|Freight|0.0||0.0|13.38
1401801|1580 Medline Industries Inc|2024-11-04|Freight|0.0||0.0|13.96
1402421|1580 Medline Industries Inc|2024-11-04|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|12.0|Bag|1.86|22.32
1402436|1580 Medline Industries Inc|2024-11-04|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|20.0|Bag|1.86|37.2
1402765|1580 Medline Industries Inc|2024-11-04|SUTURE, 2-0 SILK FS 18IN|3.0||22.89|68.67
1403084|1580 Medline Industries Inc|2024-11-02|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|20.0|Pair|1.51|30.2
1403149|1580 Medline Industries Inc|2024-11-02|PACK, ARTHROSCOPY KNEE CUSTOM|1.0||251.4|251.4
1403150|1580 Medline Industries Inc|2024-11-02|PACK, ARTHROSCOPY KNEE CUSTOM|1.0||207.91|207.91
1405453|1580 Medline Industries Inc|2024-11-01|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|1.0|Box|29.33|29.33
1405499|1580 Medline Industries Inc|2024-11-01|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1367.9|1367.9
1405504|1580 Medline Industries Inc|2024-11-01|Horizontal-Mount Wire Triple Glove Box Holder|1.0|Case|87.27|87.27
1408662|1580 Medline Industries Inc|2024-11-01|PACK, KIDNEY TRANSPLANT CUSTOM|2.0||88.46|176.92
1408665|1580 Medline Industries Inc|2024-11-01|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
1408672|1580 Medline Industries Inc|2024-11-01|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1408679|1580 Medline Industries Inc|2024-11-01|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
1408695|1580 Medline Industries Inc|2024-11-01|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1410867|1580 Medline Industries Inc|2024-10-31|PACK, ARTHROSCOPY KNEE CUSTOM|1.0||269.37|269.37
1410998|1580 Medline Industries Inc|2024-10-30|Freight|0.0||0.0|15.73
1411000|1580 Medline Industries Inc|2024-10-30|Freight|0.0||0.0|12.97
1411064|1580 Medline Industries Inc|2024-10-30|Freight|0.0||0.0|17.62
1412502|1580 Medline Industries Inc|2024-10-30|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
1412640|1580 Medline Industries Inc|2024-10-29|STRIP DISINF TEST REVITAL-OX RESERT|4.0|Box|77.92|311.68
1412725|1580 Medline Industries Inc|2024-10-29|SUPPORTER ATHLETIC LARGE|20.0|Each|14.91|298.2
1413944|1580 Medline Industries Inc|2024-10-28|Freight|0.0||0.0|25.11
1413952|1580 Medline Industries Inc|2024-10-28|Freight|0.0||0.0|53.54
1415233|1580 Medline Industries Inc|2024-10-26|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|2.0|Case|134.6|269.2
1415234|1580 Medline Industries Inc|2024-10-26|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|1.0|Box|74.0|74.0
1415237|1580 Medline Industries Inc|2024-10-26|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|4.0|Box|29.33|117.32
1415248|1580 Medline Industries Inc|2024-10-26|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|60.0|Bag|1.86|111.6
1415296|1580 Medline Industries Inc|2024-10-26|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|20.0|Pair|1.48|29.6
1415355|1580 Medline Industries Inc|2024-10-26|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|3.0|Bag|341.98|1025.94
1415365|1580 Medline Industries Inc|2024-10-26|DRAIN, WOUND - BLAKE HUBLESS 15FR|2.0||151.1|302.2
1415393|1580 Medline Industries Inc|2024-10-26|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
1415401|1580 Medline Industries Inc|2024-10-26|CATH, COUNCIL 20FR|1.0||148.8|148.8
1415935|1580 Medline Industries Inc|2024-10-25|TAPE MEASURING FLEX PAPER LF INF 72IN|1.0|Case|83.81|83.81
1415943|1580 Medline Industries Inc|2024-10-25|DRESSING HYDROFIBER AQUACEL 0.75X18IN|10.0|Box|20.21|202.1
1415957|1580 Medline Industries Inc|2024-10-25|Freight|0.0||0.0|15.52
1416022|1580 Medline Industries Inc|2024-10-25|Freight|0.0||0.0|9.61
1416676|1580 Medline Industries Inc|2024-10-25|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
1416677|1580 Medline Industries Inc|2024-10-25|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
1416685|1580 Medline Industries Inc|2024-10-25|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|4.0|Box|29.33|117.32
1416686|1580 Medline Industries Inc|2024-10-25|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|1.0|Case|134.6|134.6
1416700|1580 Medline Industries Inc|2024-10-25|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|3.0|Bag|341.98|1025.93
1417274|1580 Medline Industries Inc|2024-10-25|RELOAD, ENDO GIA MED THICK PURPLE 45MM|1.0||930.0|930.0
1417283|1580 Medline Industries Inc|2024-10-25|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
1417395|1580 Medline Industries Inc|2024-10-24|Freight|0.0||0.0|19.48
1417500|1580 Medline Industries Inc|2024-10-24|Freight|0.0||0.0|28.27
1418208|1580 Medline Industries Inc|2024-10-24|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|8.0|Box|14.75|118.0
1418262|1580 Medline Industries Inc|2024-10-24|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|4.0|Pair|1.48|5.92
1418286|1580 Medline Industries Inc|2024-10-24|WIPE,GERMCDE,SPR,SNI-CLTH,XLG CANSTR|1.0|Case|38.91|38.91
1418289|1580 Medline Industries Inc|2024-10-24|WIPE,GERMCDE,SPR,SNI-CLTH,XLG CANSTR|1.0|Case|38.91|38.91
1418625|1580 Medline Industries Inc|2024-10-24|CRADLE, ARM ULNAR NERVE FOAM|1.0||94.6|94.6
1418626|1580 Medline Industries Inc|2024-10-24|LOOP, VESSEL RED MINI|1.0||13.18|13.18
1418766|1580 Medline Industries Inc|2024-10-23|SOLUTION INHALATION STER H2O 2000ML|100.0|Case|33.0|3300.0
1418805|1580 Medline Industries Inc|2024-10-23|Freight|0.0||0.0|10.38
1418807|1580 Medline Industries Inc|2024-10-23|DIGITAL ORAL THERMOMETER SHEATH|20.0|Box|3.52|70.4
1419457|1580 Medline Industries Inc|2024-10-23|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|60.0|Pair|1.48|88.8
1419512|1580 Medline Industries Inc|2024-10-23|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|4.0|Bag|1.86|7.44
1419553|1580 Medline Industries Inc|2024-10-23|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.86|18.6
1419959|1580 Medline Industries Inc|2024-10-23|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
1419972|1580 Medline Industries Inc|2024-10-23|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
1419974|1580 Medline Industries Inc|2024-10-23|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||83.19|83.19
1420059|1580 Medline Industries Inc|2024-10-22|STETHOSCOPE SGL HEAD DISP LF YELLOW|32.0|Case|33.87|1083.84
1420068|1580 Medline Industries Inc|2024-10-22|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|40.0|Case|59.74|2389.6
1420123|1580 Medline Industries Inc|2024-10-22|Freight|0.0||0.0|118.0
1421443|1580 Medline Industries Inc|2024-10-21|Freight|0.0||0.0|20.77
1421445|1580 Medline Industries Inc|2024-10-21|Freight|0.0||0.0|9.61
1422125|1580 Medline Industries Inc|2024-10-21|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|8.0|Box|14.75|118.0
1422200|1580 Medline Industries Inc|2024-10-21|BANDAGE,COHESIVE,COLOR PK,2X5YD|25.0|Each|0.67|16.75
1422205|1580 Medline Industries Inc|2024-10-21|BANDAGE,COHESIVE,COLOR PK,2X5YD|25.0|Each|0.67|16.75
1422634|1580 Medline Industries Inc|2024-10-21|PACK, ARTHROSCOPY KNEE CUSTOM|1.0||272.88|272.88
1422638|1580 Medline Industries Inc|2024-10-21|SUTURE, 2-0 SILK FS 18IN|3.0||22.89|68.67
1422793|1580 Medline Industries Inc|2024-10-20|FIELD STERILE TISSUE-POLY-TISS 18X26|4.0|Case|61.79|247.16
1422930|1580 Medline Industries Inc|2024-10-19|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LONG LATEX FREE REUSABLE FLEXIPORT 12 ADULT LARGE|1.0|Each|8.5|8.5
1422945|1580 Medline Industries Inc|2024-10-19|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|49.61|49.61
1423063|1580 Medline Industries Inc|2024-10-18|Freight|0.0||0.0|23.36
1423065|1580 Medline Industries Inc|2024-10-18|Freight|0.0||0.0|45.98
1423067|1580 Medline Industries Inc|2024-10-18|Freight|0.0||0.0|11.03
1425151|1580 Medline Industries Inc|2024-10-18|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|5.0|Pair|1.48|7.4
1425152|1580 Medline Industries Inc|2024-10-18|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 8.|5.0|Pair|1.48|7.4
1425159|1580 Medline Industries Inc|2024-10-18|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|2.0|Box|14.75|29.5
1425188|1580 Medline Industries Inc|2024-10-18|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|1.0|Case|134.6|134.6
1425231|1580 Medline Industries Inc|2024-10-18|BULB SCOPE HALOGEN VAGINAL SPECULUM EXAMINATION 6V RECTAL|3.0|Box|104.01|312.03
1425674|1580 Medline Industries Inc|2024-10-18|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1425680|1580 Medline Industries Inc|2024-10-18|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
1425829|1580 Medline Industries Inc|2024-10-17|SYSTEM VISUALIZATION ENDO CLEARIFY 8X6IN|17.0|Package|410.0|6970.0
1425904|1580 Medline Industries Inc|2024-10-17|Freight|0.0||0.0|9.5
1426931|1580 Medline Industries Inc|2024-10-17|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
1426932|1580 Medline Industries Inc|2024-10-17|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
1426970|1580 Medline Industries Inc|2024-10-16|Freight|0.0||0.0|16.1
1426991|1580 Medline Industries Inc|2024-10-16|Freight|0.0||0.0|10.76
1427650|1580 Medline Industries Inc|2024-10-16|Masks: ASTM Level 1 Procedure Face Mask with Ear Loops, BlueMedline ASTM Level 1|4.0|Box|3.26|13.04
1427707|1580 Medline Industries Inc|2024-10-16|TOWELETTE,CASTILE SOAP,1M/CS|2.0|Box|2.63|5.26
1427711|1580 Medline Industries Inc|2024-10-16|PLATE,PAPER,9 IN|1.0|Bag|22.36|22.36
1427715|1580 Medline Industries Inc|2024-10-16|"BANDAGE,ADHESIVE,FABRIC,3/4""X3"",STRL,LF"|2.0|Box|1.96|3.92
1427717|1580 Medline Industries Inc|2024-10-16|STRIP,MULTISTIX 10 SG REAGENT,100/VIAL|3.0|Bottle|34.24|102.72
1427721|1580 Medline Industries Inc|2024-10-16|WIPE,GERMCDE,SPR,SNI-CLTH,XLG CANSTR|10.0|Tube|5.92|59.2
1427723|1580 Medline Industries Inc|2024-10-16|MONOFILAMENTS,DIABETIC,NEUROPATH|2.0|Package|35.95|71.9
1428297|1580 Medline Industries Inc|2024-10-16|PACK, KIDNEY TRANSPLANT CUSTOM|1.0||88.46|88.46
1428346|1580 Medline Industries Inc|2024-10-16|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED P-3|2.0||88.79|177.58
1428418|1580 Medline Industries Inc|2024-10-15|Freight|0.0||0.0|10.76
1428480|1580 Medline Industries Inc|2024-10-15|Freight|0.0||0.0|50.0
1429103|1580 Medline Industries Inc|2024-10-15|SYRINGE,10ML,LUER-LOK TIP,DISPOSABLE|5.0|Each|0.11|0.55
1429108|1580 Medline Industries Inc|2024-10-15|TEST,HCG,PREGNANCY,URINE,CASS, 25 MIU|2.0|Box|29.33|58.66
1429113|1580 Medline Industries Inc|2024-10-15|"BANDAGE,GAUZE,CONFORMING,4""X75"",STRL,LF"|10.0|Each|0.19|1.9
1429114|1580 Medline Industries Inc|2024-10-15|ELIMINATOR, ODOR, SPRAY,SIMPLY FRESH,8OZ|2.0|Each|5.43|10.86
1429117|1580 Medline Industries Inc|2024-10-15|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|6.0|Bag|1.86|11.16
1429125|1580 Medline Industries Inc|2024-10-15|HYDROGEN PEROXIDE,4OZ|2.0|Each|0.47|0.94
1429127|1580 Medline Industries Inc|2024-10-15|KIT,SUTURE REMOVAL|2.0|Each|1.1|2.2
1429531|1580 Medline Industries Inc|2024-10-14|Freight|0.0||0.0|10.38
1430164|1580 Medline Industries Inc|2024-10-14|Masks: ASTM Level 1 Procedure Face Mask with Ear Loops, BlueMedline ASTM Level 1|3.0|Box|3.26|9.78
1430171|1580 Medline Industries Inc|2024-10-14|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|2.0|Box|29.33|58.66
1430208|1580 Medline Industries Inc|2024-10-14|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1367.9|2735.8
1430224|1580 Medline Industries Inc|2024-10-14|Masks: ASTM Level 1 Procedure Face Mask with Ear Loops, BlueMedline ASTM Level 1|10.0|Box|3.26|32.6
1430263|1580 Medline Industries Inc|2024-10-14|Masks: ASTM Level 1 Procedure Face Mask with Ear Loops, BlueMedline ASTM Level 1|5.0|Box|3.26|16.3
1430294|1580 Medline Industries Inc|2024-10-14|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|10.0|Box|14.75|147.5
1430307|1580 Medline Industries Inc|2024-10-14|MASK, LOOP, PURPLE, FOAM, LVL 3|6.0|Box|8.68|52.08
1430309|1580 Medline Industries Inc|2024-10-14|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|6.0|Box|14.75|88.5
1430310|1580 Medline Industries Inc|2024-10-14|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|25.0|Pair|1.48|37.0
1430838|1580 Medline Industries Inc|2024-10-14|PACK, ARTHROSCOPY KNEE CUSTOM|1.0||251.4|251.4
1430991|1580 Medline Industries Inc|2024-10-13|Freight|0.0||0.0|81.24
1431042|1580 Medline Industries Inc|2024-10-13|CAP SHAMPOO CONDITIONER READYBATH|15.0|Case|48.28|724.2
1431166|1580 Medline Industries Inc|2024-10-12|GLOVE SURGICAL LATEX FREE POWDER FREE DERMASSURE GREEN 7.5|4.0|Box|71.5|286.0
1431170|1580 Medline Industries Inc|2024-10-12|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|1.0|Box|33.65|33.65
1431253|1580 Medline Industries Inc|2024-10-11|Freight|0.0||0.0|10.99
1431255|1580 Medline Industries Inc|2024-10-11|Freight|0.0||0.0|4.86
1431257|1580 Medline Industries Inc|2024-10-11|Freight|0.0||0.0|4.86
1431281|1580 Medline Industries Inc|2024-10-11|Freight|0.0||0.0|4.86
1431931|1580 Medline Industries Inc|2024-10-11|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|10.0|Pair|1.48|14.8
1431932|1580 Medline Industries Inc|2024-10-11|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|1.0|Box|74.0|74.0
1431933|1580 Medline Industries Inc|2024-10-11|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
1431934|1580 Medline Industries Inc|2024-10-11|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
1431935|1580 Medline Industries Inc|2024-10-11|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 8.|1.0|Box|74.0|74.0
1432388|1580 Medline Industries Inc|2024-10-11|DRESSING, MEPILEX BORDER AG POST OP ANTIMICROBIAL 4INX14IN|4.0||171.3|685.2
1432412|1580 Medline Industries Inc|2024-10-11|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
1432415|1580 Medline Industries Inc|2024-10-11|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
